3, 于三, 白嫖, 47, 丁九, -1
75, 雷九, 点赞, 35, 贾二, 1
79, 范大, 白嫖, 45, 许八, -1
76, 余大, 骂, 8, 段七, -1
66, 万九, 送礼物, 52, 张大, 1
67, 牛七, 打电话, 9, 袁七, 1
34, 卢七, 打, 51, 洪九, -1
93, 韩大, 投币, 14, 郭七, 1
51, 洪九, 充电, 53, 潘五, 1
29, 田八, 打电话, 85, 汪九, 1
64, 唐二, 打电话, 8, 段七, 1
18, 牛九, 送礼物, 99, 吕五, 1
70, 戴五, 骂, 58, 彭二, -1
57, 张六, 欺骗, 80, 陈六, -1
82, 范七, 点赞, 65, 武四, 1
39, 邵二, 投币, 92, 石七, 1
21, 彭五, 要挟, 50, 罗二, -1
70, 戴五, 骂, 47, 丁九, -1
18, 牛九, 投币, 44, 武六, 1
84, 陆九, 送礼物, 47, 丁九, 1
12, 陈七, 打, 9, 袁七, -1
79, 范大, 白嫖, 86, 魏六, -1
66, 万九, 打电话, 13, 萧二, 1
4, 阎五, 欺骗, 21, 彭五, -1
44, 武六, 骂, 91, 康八, -1
49, 贺五, 打电话, 19, 侯四, 1
60, 方三, 送礼物, 27, 牛三, 1
45, 许八, 投币, 41, 蒋七, 1
78, 段七, 骂, 75, 雷九, -1
14, 郭七, 帮助, 51, 洪九, 1
95, 毛六, 赞美, 60, 方三, 1
23, 梁大, 点赞, 14, 郭七, 1
98, 万大, 骂, 24, 丁三, -1
20, 方四, 赞美, 93, 韩大, 1
73, 陆九, 充电, 86, 魏六, 1
86, 魏六, 欺骗, 49, 贺五, -1
74, 廖二, 点赞, 63, 洪三, 1
32, 龙九, 打电话, 4, 阎五, 1
26, 姜六, 充电, 25, 苏八, 1
79, 范大, 充电, 16, 龙四, 1
52, 张大, 白嫖, 13, 萧二, -1
18, 牛九, 送礼物, 62, 郝七, 1
54, 谢六, 点赞, 57, 张六, 1
81, 姚六, 充电, 20, 方四, 1
59, 秦五, 欺骗, 43, 周九, -1
80, 陈六, 点赞, 9, 袁七, 1
4, 阎五, 白嫖, 69, 孟四, -1
72, 冯四, 打电话, 45, 许八, 1
76, 余大, 骂, 82, 范七, -1
54, 谢六, 白嫖, 36, 施九, -1
59, 秦五, 点赞, 1, 萧七, 1
80, 陈六, 送礼物, 88, 孔大, 1
85, 汪九, 要挟, 61, 郝二, -1
53, 潘五, 白嫖, 82, 范七, -1
78, 段七, 点赞, 85, 汪九, 1
59, 秦五, 帮助, 1, 萧七, 1
51, 洪九, 打电话, 71, 方六, 1
50, 罗二, 欺骗, 85, 汪九, -1
34, 卢七, 投币, 92, 石七, 1
74, 廖二, 充电, 51, 洪九, 1
29, 田八, 欺骗, 55, 史五, -1
11, 陈八, 帮助, 92, 石七, 1
66, 万九, 骂, 67, 牛七, -1
74, 廖二, 点赞, 95, 毛六, 1
15, 何二, 欺骗, 70, 戴五, -1
47, 丁九, 充电, 51, 洪九, 1
28, 姚七, 投币, 52, 张大, 1
3, 于三, 要挟, 36, 施九, -1
10, 任二, 骂, 46, 方七, -1
1, 萧七, 充电, 48, 卢五, 1
17, 施九, 送礼物, 19, 侯四, 1
41, 蒋七, 欺骗, 60, 方三, -1
80, 陈六, 帮助, 20, 方四, 1
26, 姜六, 送礼物, 73, 陆九, 1
36, 施九, 赞美, 90, 王七, 1
99, 吕五, 帮助, 17, 施九, 1
30, 贾六, 打, 46, 方七, -1
67, 牛七, 赞美, 1, 萧七, 1
6, 侯五, 送礼物, 3, 于三, 1
22, 尹五, 骂, 43, 周九, -1
55, 史五, 充电, 78, 段七, 1
42, 卢三, 骂, 24, 丁三, -1
28, 姚七, 要挟, 82, 范七, -1
53, 潘五, 赞美, 100, 吕二, 1
15, 何二, 打, 45, 许八, -1
45, 许八, 欺骗, 64, 唐二, -1
68, 汪三, 送礼物, 48, 卢五, 1
35, 贾二, 白嫖, 76, 余大, -1
32, 龙九, 欺骗, 81, 姚六, -1
26, 姜六, 送礼物, 37, 田四, 1
75, 雷九, 白嫖, 38, 董七, -1
47, 丁九, 打, 14, 郭七, -1
88, 孔大, 投币, 16, 龙四, 1
52, 张大, 欺骗, 75, 雷九, -1
44, 武六, 欺骗, 84, 陆九, -1
58, 彭二, 帮助, 43, 周九, 1
6, 侯五, 充电, 86, 魏六, 1
60, 方三, 打, 84, 陆九, -1
5, 徐三, 欺骗, 37, 田四, -1
100, 吕二, 充电, 31, 白九, 1
3, 于三, 骂, 94, 薛七, -1
54, 谢六, 送礼物, 69, 孟四, 1
94, 薛七, 要挟, 64, 唐二, -1
96, 卢三, 点赞, 12, 陈七, 1
55, 史五, 打电话, 28, 姚七, 1
53, 潘五, 白嫖, 25, 苏八, -1
94, 薛七, 要挟, 1, 萧七, -1
82, 范七, 白嫖, 91, 康八, -1
58, 彭二, 帮助, 36, 施九, 1
23, 梁大, 要挟, 30, 贾六, -1
90, 王七, 点赞, 30, 贾六, 1
35, 贾二, 帮助, 20, 方四, 1
19, 侯四, 要挟, 61, 郝二, -1
20, 方四, 打, 41, 蒋七, -1
17, 施九, 充电, 77, 阎四, 1
13, 萧二, 骂, 25, 苏八, -1
82, 范七, 送礼物, 70, 戴五, 1
28, 姚七, 投币, 17, 施九, 1
97, 陈二, 骂, 65, 武四, -1
26, 姜六, 送礼物, 35, 贾二, 1
71, 方六, 投币, 76, 余大, 1
29, 田八, 打电话, 96, 卢三, 1
87, 汪二, 送礼物, 32, 龙九, 1
91, 康八, 骂, 24, 丁三, -1
49, 贺五, 充电, 74, 廖二, 1
63, 洪三, 投币, 25, 苏八, 1
21, 彭五, 欺骗, 54, 谢六, -1
59, 秦五, 打电话, 56, 蔡四, 1
26, 姜六, 白嫖, 73, 陆九, -1
96, 卢三, 送礼物, 96, 卢三, 1
92, 石七, 充电, 5, 徐三, 1
59, 秦五, 骂, 66, 万九, -1
54, 谢六, 要挟, 71, 方六, -1
53, 潘五, 欺骗, 46, 方七, -1
99, 吕五, 赞美, 63, 洪三, 1
4, 阎五, 打, 38, 董七, -1
30, 贾六, 点赞, 24, 丁三, 1
4, 阎五, 白嫖, 15, 何二, -1
68, 汪三, 点赞, 4, 阎五, 1
45, 许八, 帮助, 24, 丁三, 1
10, 任二, 充电, 97, 陈二, 1
76, 余大, 白嫖, 11, 陈八, -1
44, 武六, 送礼物, 8, 段七, 1
33, 贺九, 充电, 43, 周九, 1
67, 牛七, 赞美, 82, 范七, 1
54, 谢六, 点赞, 7, 叶大, 1
4, 阎五, 打, 23, 梁大, -1
50, 罗二, 帮助, 90, 王七, 1
27, 牛三, 投币, 99, 吕五, 1
97, 陈二, 投币, 16, 龙四, 1
4, 阎五, 要挟, 89, 谭三, -1
31, 白九, 骂, 17, 施九, -1
56, 蔡四, 送礼物, 69, 孟四, 1
16, 龙四, 要挟, 76, 余大, -1
22, 尹五, 打, 93, 韩大, -1
63, 洪三, 点赞, 32, 龙九, 1
2, 蔡九, 打电话, 34, 卢七, 1
73, 陆九, 白嫖, 18, 牛九, -1
79, 范大, 点赞, 58, 彭二, 1
78, 段七, 投币, 31, 白九, 1
10, 任二, 骂, 65, 武四, -1
9, 袁七, 赞美, 13, 萧二, 1
65, 武四, 帮助, 41, 蒋七, 1
99, 吕五, 帮助, 71, 方六, 1
63, 洪三, 要挟, 45, 许八, -1
56, 蔡四, 投币, 68, 汪三, 1
89, 谭三, 帮助, 13, 萧二, 1
12, 陈七, 点赞, 94, 薛七, 1
1, 萧七, 打电话, 31, 白九, 1
91, 康八, 充电, 40, 曹八, 1
86, 魏六, 充电, 89, 谭三, 1
15, 何二, 充电, 34, 卢七, 1
84, 陆九, 要挟, 44, 武六, -1
78, 段七, 充电, 31, 白九, 1
33, 贺九, 赞美, 1, 萧七, 1
77, 阎四, 打电话, 71, 方六, 1
38, 董七, 投币, 65, 武四, 1
77, 阎四, 欺骗, 60, 方三, -1
95, 毛六, 帮助, 28, 姚七, 1
20, 方四, 欺骗, 6, 侯五, -1
66, 万九, 打电话, 82, 范七, 1
75, 雷九, 欺骗, 84, 陆九, -1
9, 袁七, 打电话, 80, 陈六, 1
45, 许八, 欺骗, 85, 汪九, -1
26, 姜六, 帮助, 21, 彭五, 1
99, 吕五, 白嫖, 57, 张六, -1
58, 彭二, 白嫖, 14, 郭七, -1
18, 牛九, 打, 41, 蒋七, -1
63, 洪三, 欺骗, 30, 贾六, -1
71, 方六, 投币, 55, 史五, 1
72, 冯四, 欺骗, 19, 侯四, -1
53, 潘五, 点赞, 50, 罗二, 1
71, 方六, 送礼物, 93, 韩大, 1
58, 彭二, 骂, 58, 彭二, -1
48, 卢五, 投币, 5, 徐三, 1
27, 牛三, 骂, 31, 白九, -1
93, 韩大, 赞美, 54, 谢六, 1
26, 姜六, 打电话, 65, 武四, 1
99, 吕五, 点赞, 79, 范大, 1
87, 汪二, 要挟, 23, 梁大, -1
72, 冯四, 骂, 96, 卢三, -1
73, 陆九, 点赞, 30, 贾六, 1
80, 陈六, 欺骗, 28, 姚七, -1
98, 万大, 点赞, 19, 侯四, 1
49, 贺五, 骂, 32, 龙九, -1
10, 任二, 投币, 63, 洪三, 1
41, 蒋七, 帮助, 43, 周九, 1
57, 张六, 要挟, 27, 牛三, -1
30, 贾六, 点赞, 97, 陈二, 1
42, 卢三, 要挟, 38, 董七, -1
72, 冯四, 打电话, 44, 武六, 1
84, 陆九, 送礼物, 38, 董七, 1
42, 卢三, 骂, 66, 万九, -1
89, 谭三, 打电话, 49, 贺五, 1
35, 贾二, 充电, 26, 姜六, 1
99, 吕五, 赞美, 78, 段七, 1
82, 范七, 点赞, 13, 萧二, 1
85, 汪九, 要挟, 16, 龙四, -1
27, 牛三, 赞美, 10, 任二, 1
80, 陈六, 要挟, 38, 董七, -1
3, 于三, 送礼物, 47, 丁九, 1
38, 董七, 赞美, 28, 姚七, 1
70, 戴五, 打, 23, 梁大, -1
30, 贾六, 赞美, 6, 侯五, 1
18, 牛九, 点赞, 89, 谭三, 1
20, 方四, 点赞, 8, 段七, 1
55, 史五, 白嫖, 59, 秦五, -1
40, 曹八, 打, 92, 石七, -1
45, 许八, 帮助, 45, 许八, 1
26, 姜六, 帮助, 55, 史五, 1
78, 段七, 打电话, 70, 戴五, 1
5, 徐三, 欺骗, 88, 孔大, -1
7, 叶大, 要挟, 77, 阎四, -1
78, 段七, 欺骗, 9, 袁七, -1
79, 范大, 骂, 83, 程四, -1
4, 阎五, 骂, 99, 吕五, -1
43, 周九, 要挟, 84, 陆九, -1
34, 卢七, 白嫖, 30, 贾六, -1
92, 石七, 白嫖, 97, 陈二, -1
37, 田四, 骂, 4, 阎五, -1
87, 汪二, 欺骗, 49, 贺五, -1
14, 郭七, 打电话, 34, 卢七, 1
4, 阎五, 投币, 66, 万九, 1
68, 汪三, 赞美, 85, 汪九, 1
85, 汪九, 打, 15, 何二, -1
1, 萧七, 打, 4, 阎五, -1
41, 蒋七, 赞美, 34, 卢七, 1
65, 武四, 帮助, 49, 贺五, 1
43, 周九, 打, 77, 阎四, -1
86, 魏六, 要挟, 60, 方三, -1
35, 贾二, 充电, 52, 张大, 1
58, 彭二, 欺骗, 68, 汪三, -1
79, 范大, 投币, 1, 萧七, 1
12, 陈七, 送礼物, 8, 段七, 1
74, 廖二, 帮助, 43, 周九, 1
4, 阎五, 帮助, 9, 袁七, 1
2, 蔡九, 赞美, 25, 苏八, 1
61, 郝二, 赞美, 3, 于三, 1
35, 贾二, 投币, 21, 彭五, 1
38, 董七, 要挟, 96, 卢三, -1
84, 陆九, 打电话, 24, 丁三, 1
99, 吕五, 送礼物, 95, 毛六, 1
17, 施九, 要挟, 37, 田四, -1
13, 萧二, 打电话, 15, 何二, 1
77, 阎四, 帮助, 39, 邵二, 1
21, 彭五, 要挟, 86, 魏六, -1
67, 牛七, 送礼物, 93, 韩大, 1
22, 尹五, 骂, 49, 贺五, -1
4, 阎五, 打电话, 1, 萧七, 1
75, 雷九, 帮助, 13, 萧二, 1
92, 石七, 送礼物, 27, 牛三, 1
59, 秦五, 帮助, 49, 贺五, 1
40, 曹八, 帮助, 100, 吕二, 1
49, 贺五, 帮助, 50, 罗二, 1
53, 潘五, 赞美, 9, 袁七, 1
43, 周九, 白嫖, 3, 于三, -1
90, 王七, 投币, 52, 张大, 1
12, 陈七, 充电, 8, 段七, 1
41, 蒋七, 点赞, 50, 罗二, 1
69, 孟四, 赞美, 52, 张大, 1
50, 罗二, 赞美, 7, 叶大, 1
56, 蔡四, 白嫖, 61, 郝二, -1
24, 丁三, 白嫖, 63, 洪三, -1
85, 汪九, 打, 34, 卢七, -1
79, 范大, 送礼物, 52, 张大, 1
97, 陈二, 骂, 89, 谭三, -1
73, 陆九, 打电话, 8, 段七, 1
55, 史五, 白嫖, 23, 梁大, -1
59, 秦五, 赞美, 66, 万九, 1
60, 方三, 欺骗, 29, 田八, -1
13, 萧二, 充电, 35, 贾二, 1
12, 陈七, 白嫖, 27, 牛三, -1
93, 韩大, 充电, 68, 汪三, 1
53, 潘五, 欺骗, 99, 吕五, -1
40, 曹八, 骂, 28, 姚七, -1
26, 姜六, 打, 71, 方六, -1
16, 龙四, 要挟, 61, 郝二, -1
65, 武四, 欺骗, 54, 谢六, -1
73, 陆九, 充电, 64, 唐二, 1
47, 丁九, 打, 26, 姜六, -1
86, 魏六, 赞美, 93, 韩大, 1
86, 魏六, 投币, 87, 汪二, 1
89, 谭三, 帮助, 40, 曹八, 1
41, 蒋七, 赞美, 68, 汪三, 1
53, 潘五, 送礼物, 21, 彭五, 1
7, 叶大, 投币, 53, 潘五, 1
79, 范大, 打电话, 38, 董七, 1
12, 陈七, 点赞, 63, 洪三, 1
62, 郝七, 赞美, 18, 牛九, 1
73, 陆九, 赞美, 30, 贾六, 1
63, 洪三, 赞美, 96, 卢三, 1
93, 韩大, 欺骗, 95, 毛六, -1
81, 姚六, 送礼物, 79, 范大, 1
30, 贾六, 骂, 56, 蔡四, -1
70, 戴五, 点赞, 26, 姜六, 1
9, 袁七, 投币, 11, 陈八, 1
11, 陈八, 送礼物, 39, 邵二, 1
91, 康八, 打, 64, 唐二, -1
45, 许八, 赞美, 23, 梁大, 1
74, 廖二, 要挟, 15, 何二, -1
31, 白九, 充电, 98, 万大, 1
90, 王七, 帮助, 12, 陈七, 1
47, 丁九, 要挟, 68, 汪三, -1
88, 孔大, 骂, 79, 范大, -1
1, 萧七, 打电话, 53, 潘五, 1
34, 卢七, 骂, 46, 方七, -1
8, 段七, 欺骗, 12, 陈七, -1
23, 梁大, 赞美, 73, 陆九, 1
55, 史五, 骂, 70, 戴五, -1
47, 丁九, 点赞, 8, 段七, 1
31, 白九, 骂, 61, 郝二, -1
61, 郝二, 打, 99, 吕五, -1
77, 阎四, 送礼物, 78, 段七, 1
8, 段七, 充电, 22, 尹五, 1
90, 王七, 点赞, 44, 武六, 1
33, 贺九, 送礼物, 4, 阎五, 1
29, 田八, 打电话, 45, 许八, 1
97, 陈二, 打电话, 97, 陈二, 1
46, 方七, 充电, 21, 彭五, 1
74, 廖二, 骂, 42, 卢三, -1
64, 唐二, 欺骗, 28, 姚七, -1
55, 史五, 要挟, 97, 陈二, -1
12, 陈七, 赞美, 75, 雷九, 1
15, 何二, 帮助, 32, 龙九, 1
90, 王七, 打电话, 81, 姚六, 1
7, 叶大, 骂, 37, 田四, -1
67, 牛七, 点赞, 84, 陆九, 1
34, 卢七, 点赞, 66, 万九, 1
10, 任二, 骂, 90, 王七, -1
26, 姜六, 骂, 22, 尹五, -1
30, 贾六, 充电, 42, 卢三, 1
62, 郝七, 白嫖, 57, 张六, -1
74, 廖二, 点赞, 7, 叶大, 1
15, 何二, 帮助, 84, 陆九, 1
51, 洪九, 充电, 20, 方四, 1
61, 郝二, 投币, 51, 洪九, 1
89, 谭三, 打, 89, 谭三, -1
13, 萧二, 投币, 67, 牛七, 1
24, 丁三, 打, 25, 苏八, -1
19, 侯四, 欺骗, 19, 侯四, -1
91, 康八, 赞美, 15, 何二, 1
54, 谢六, 白嫖, 99, 吕五, -1
22, 尹五, 欺骗, 12, 陈七, -1
3, 于三, 欺骗, 86, 魏六, -1
38, 董七, 打电话, 48, 卢五, 1
50, 罗二, 投币, 29, 田八, 1
82, 范七, 投币, 19, 侯四, 1
63, 洪三, 投币, 85, 汪九, 1
18, 牛九, 帮助, 32, 龙九, 1
68, 汪三, 赞美, 29, 田八, 1
53, 潘五, 投币, 29, 田八, 1
30, 贾六, 充电, 95, 毛六, 1
92, 石七, 充电, 65, 武四, 1
92, 石七, 帮助, 58, 彭二, 1
100, 吕二, 打, 90, 王七, -1
97, 陈二, 投币, 77, 阎四, 1
79, 范大, 打电话, 33, 贺九, 1
85, 汪九, 要挟, 19, 侯四, -1
14, 郭七, 帮助, 93, 韩大, 1
86, 魏六, 打, 68, 汪三, -1
8, 段七, 赞美, 46, 方七, 1
59, 秦五, 欺骗, 69, 孟四, -1
73, 陆九, 白嫖, 92, 石七, -1
90, 王七, 白嫖, 100, 吕二, -1
92, 石七, 骂, 48, 卢五, -1
63, 洪三, 打, 83, 程四, -1
1, 萧七, 骂, 50, 罗二, -1
67, 牛七, 打, 84, 陆九, -1
93, 韩大, 点赞, 30, 贾六, 1
18, 牛九, 充电, 62, 郝七, 1
39, 邵二, 打, 19, 侯四, -1
28, 姚七, 白嫖, 4, 阎五, -1
30, 贾六, 打电话, 83, 程四, 1
1, 萧七, 充电, 6, 侯五, 1
27, 牛三, 打, 95, 毛六, -1
5, 徐三, 送礼物, 48, 卢五, 1
66, 万九, 赞美, 75, 雷九, 1
35, 贾二, 打电话, 3, 于三, 1
92, 石七, 骂, 87, 汪二, -1
32, 龙九, 要挟, 16, 龙四, -1
82, 范七, 帮助, 63, 洪三, 1
59, 秦五, 要挟, 6, 侯五, -1
36, 施九, 骂, 44, 武六, -1
48, 卢五, 点赞, 94, 薛七, 1
72, 冯四, 赞美, 94, 薛七, 1
61, 郝二, 打电话, 30, 贾六, 1
54, 谢六, 要挟, 63, 洪三, -1
20, 方四, 充电, 85, 汪九, 1
78, 段七, 送礼物, 66, 万九, 1
89, 谭三, 送礼物, 55, 史五, 1
61, 郝二, 欺骗, 53, 潘五, -1
27, 牛三, 充电, 11, 陈八, 1
18, 牛九, 投币, 47, 丁九, 1
75, 雷九, 投币, 44, 武六, 1
17, 施九, 送礼物, 82, 范七, 1
74, 廖二, 送礼物, 1, 萧七, 1
70, 戴五, 送礼物, 83, 程四, 1
47, 丁九, 投币, 59, 秦五, 1
70, 戴五, 要挟, 30, 贾六, -1
65, 武四, 投币, 62, 郝七, 1
50, 罗二, 打电话, 64, 唐二, 1
54, 谢六, 投币, 99, 吕五, 1
79, 范大, 要挟, 23, 梁大, -1
85, 汪九, 赞美, 74, 廖二, 1
11, 陈八, 送礼物, 34, 卢七, 1
8, 段七, 充电, 100, 吕二, 1
46, 方七, 赞美, 32, 龙九, 1
37, 田四, 投币, 19, 侯四, 1
21, 彭五, 帮助, 25, 苏八, 1
94, 薛七, 帮助, 52, 张大, 1
61, 郝二, 打电话, 68, 汪三, 1
7, 叶大, 白嫖, 72, 冯四, -1
4, 阎五, 点赞, 4, 阎五, 1
63, 洪三, 赞美, 93, 韩大, 1
59, 秦五, 赞美, 71, 方六, 1
35, 贾二, 赞美, 81, 姚六, 1
47, 丁九, 欺骗, 26, 姜六, -1
1, 萧七, 帮助, 53, 潘五, 1
37, 田四, 送礼物, 76, 余大, 1
1, 萧七, 充电, 77, 阎四, 1
75, 雷九, 点赞, 19, 侯四, 1
37, 田四, 欺骗, 49, 贺五, -1
46, 方七, 投币, 93, 韩大, 1
95, 毛六, 白嫖, 11, 陈八, -1
36, 施九, 骂, 83, 程四, -1
70, 戴五, 充电, 54, 谢六, 1
10, 任二, 骂, 31, 白九, -1
87, 汪二, 欺骗, 78, 段七, -1
80, 陈六, 帮助, 20, 方四, 1
76, 余大, 白嫖, 75, 雷九, -1
9, 袁七, 点赞, 81, 姚六, 1
47, 丁九, 赞美, 70, 戴五, 1
89, 谭三, 充电, 69, 孟四, 1
13, 萧二, 赞美, 60, 方三, 1
35, 贾二, 投币, 52, 张大, 1
12, 陈七, 欺骗, 10, 任二, -1
42, 卢三, 赞美, 21, 彭五, 1
32, 龙九, 打, 43, 周九, -1
46, 方七, 投币, 94, 薛七, 1
68, 汪三, 帮助, 7, 叶大, 1
54, 谢六, 白嫖, 79, 范大, -1
89, 谭三, 欺骗, 45, 许八, -1
100, 吕二, 帮助, 10, 任二, 1
91, 康八, 充电, 91, 康八, 1
2, 蔡九, 要挟, 95, 毛六, -1
37, 田四, 打, 47, 丁九, -1
70, 戴五, 要挟, 90, 王七, -1
27, 牛三, 帮助, 15, 何二, 1
40, 曹八, 要挟, 38, 董七, -1
100, 吕二, 投币, 22, 尹五, 1
47, 丁九, 骂, 98, 万大, -1
47, 丁九, 赞美, 15, 何二, 1
71, 方六, 投币, 20, 方四, 1
24, 丁三, 帮助, 79, 范大, 1
70, 戴五, 骂, 53, 潘五, -1
29, 田八, 充电, 62, 郝七, 1
1, 萧七, 赞美, 9, 袁七, 1
78, 段七, 骂, 63, 洪三, -1
1, 萧七, 打电话, 51, 洪九, 1
76, 余大, 投币, 33, 贺九, 1
5, 徐三, 欺骗, 76, 余大, -1
10, 任二, 送礼物, 3, 于三, 1
29, 田八, 送礼物, 41, 蒋七, 1
62, 郝七, 白嫖, 25, 苏八, -1
97, 陈二, 白嫖, 70, 戴五, -1
5, 徐三, 点赞, 8, 段七, 1
88, 孔大, 送礼物, 19, 侯四, 1
87, 汪二, 点赞, 79, 范大, 1
39, 邵二, 充电, 73, 陆九, 1
33, 贺九, 骂, 65, 武四, -1
30, 贾六, 欺骗, 69, 孟四, -1
52, 张大, 投币, 78, 段七, 1
52, 张大, 打, 56, 蔡四, -1
48, 卢五, 点赞, 23, 梁大, 1
6, 侯五, 赞美, 15, 何二, 1
50, 罗二, 打, 56, 蔡四, -1
93, 韩大, 骂, 70, 戴五, -1
67, 牛七, 打电话, 38, 董七, 1
87, 汪二, 打电话, 42, 卢三, 1
48, 卢五, 打, 74, 廖二, -1
91, 康八, 欺骗, 37, 田四, -1
5, 徐三, 帮助, 14, 郭七, 1
88, 孔大, 赞美, 77, 阎四, 1
57, 张六, 充电, 92, 石七, 1
11, 陈八, 白嫖, 15, 何二, -1
54, 谢六, 投币, 87, 汪二, 1
20, 方四, 投币, 78, 段七, 1
52, 张大, 投币, 78, 段七, 1
83, 程四, 白嫖, 70, 戴五, -1
79, 范大, 要挟, 65, 武四, -1
80, 陈六, 要挟, 43, 周九, -1
69, 孟四, 欺骗, 97, 陈二, -1
5, 徐三, 点赞, 29, 田八, 1
5, 徐三, 充电, 46, 方七, 1
89, 谭三, 送礼物, 79, 范大, 1
16, 龙四, 送礼物, 94, 薛七, 1
33, 贺九, 点赞, 72, 冯四, 1
77, 阎四, 欺骗, 63, 洪三, -1
30, 贾六, 打电话, 78, 段七, 1
52, 张大, 赞美, 30, 贾六, 1
42, 卢三, 白嫖, 13, 萧二, -1
79, 范大, 充电, 12, 陈七, 1
88, 孔大, 要挟, 35, 贾二, -1
46, 方七, 要挟, 29, 田八, -1
99, 吕五, 赞美, 40, 曹八, 1
80, 陈六, 要挟, 13, 萧二, -1
17, 施九, 打电话, 82, 范七, 1
54, 谢六, 送礼物, 22, 尹五, 1
69, 孟四, 白嫖, 34, 卢七, -1
16, 龙四, 充电, 37, 田四, 1
10, 任二, 骂, 16, 龙四, -1
100, 吕二, 欺骗, 10, 任二, -1
58, 彭二, 欺骗, 7, 叶大, -1
95, 毛六, 要挟, 30, 贾六, -1
81, 姚六, 点赞, 50, 罗二, 1
90, 王七, 骂, 65, 武四, -1
51, 洪九, 打电话, 48, 卢五, 1
80, 陈六, 打, 10, 任二, -1
31, 白九, 送礼物, 51, 洪九, 1
12, 陈七, 投币, 94, 薛七, 1
76, 余大, 赞美, 15, 何二, 1
36, 施九, 点赞, 95, 毛六, 1
52, 张大, 骂, 69, 孟四, -1
27, 牛三, 打, 71, 方六, -1
83, 程四, 充电, 87, 汪二, 1
55, 史五, 赞美, 13, 萧二, 1
29, 田八, 骂, 62, 郝七, -1
45, 许八, 赞美, 8, 段七, 1
13, 萧二, 要挟, 6, 侯五, -1
38, 董七, 充电, 74, 廖二, 1
4, 阎五, 点赞, 46, 方七, 1
26, 姜六, 要挟, 66, 万九, -1
66, 万九, 欺骗, 48, 卢五, -1
67, 牛七, 要挟, 37, 田四, -1
48, 卢五, 充电, 89, 谭三, 1
41, 蒋七, 帮助, 49, 贺五, 1
79, 范大, 点赞, 33, 贺九, 1
88, 孔大, 点赞, 67, 牛七, 1
71, 方六, 打电话, 64, 唐二, 1
94, 薛七, 帮助, 5, 徐三, 1
74, 廖二, 点赞, 12, 陈七, 1
7, 叶大, 投币, 67, 牛七, 1
87, 汪二, 打, 15, 何二, -1
63, 洪三, 充电, 72, 冯四, 1
59, 秦五, 投币, 11, 陈八, 1
34, 卢七, 欺骗, 45, 许八, -1
70, 戴五, 送礼物, 92, 石七, 1
15, 何二, 欺骗, 19, 侯四, -1
36, 施九, 送礼物, 4, 阎五, 1
38, 董七, 送礼物, 21, 彭五, 1
48, 卢五, 要挟, 52, 张大, -1
26, 姜六, 打电话, 45, 许八, 1
10, 任二, 打, 80, 陈六, -1
71, 方六, 投币, 88, 孔大, 1
98, 万大, 点赞, 17, 施九, 1
41, 蒋七, 骂, 39, 邵二, -1
78, 段七, 打, 14, 郭七, -1
57, 张六, 点赞, 23, 梁大, 1
90, 王七, 打, 1, 萧七, -1
74, 廖二, 欺骗, 70, 戴五, -1
99, 吕五, 要挟, 97, 陈二, -1
87, 汪二, 充电, 36, 施九, 1
94, 薛七, 帮助, 63, 洪三, 1
73, 陆九, 帮助, 52, 张大, 1
39, 邵二, 打, 28, 姚七, -1
70, 戴五, 打, 9, 袁七, -1
90, 王七, 打, 20, 方四, -1
45, 许八, 帮助, 82, 范七, 1
60, 方三, 要挟, 14, 郭七, -1
56, 蔡四, 帮助, 90, 王七, 1
92, 石七, 帮助, 99, 吕五, 1
60, 方三, 白嫖, 4, 阎五, -1
98, 万大, 点赞, 95, 毛六, 1
82, 范七, 欺骗, 60, 方三, -1
61, 郝二, 骂, 70, 戴五, -1
58, 彭二, 赞美, 94, 薛七, 1
48, 卢五, 欺骗, 68, 汪三, -1
90, 王七, 骂, 53, 潘五, -1
72, 冯四, 要挟, 96, 卢三, -1
11, 陈八, 送礼物, 26, 姜六, 1
57, 张六, 要挟, 98, 万大, -1
44, 武六, 打, 35, 贾二, -1
69, 孟四, 赞美, 15, 何二, 1
43, 周九, 白嫖, 44, 武六, -1
15, 何二, 欺骗, 31, 白九, -1
87, 汪二, 打, 5, 徐三, -1
45, 许八, 白嫖, 47, 丁九, -1
22, 尹五, 骂, 87, 汪二, -1
95, 毛六, 打, 15, 何二, -1
65, 武四, 要挟, 34, 卢七, -1
62, 郝七, 充电, 85, 汪九, 1
30, 贾六, 送礼物, 89, 谭三, 1
38, 董七, 赞美, 61, 郝二, 1
17, 施九, 白嫖, 93, 韩大, -1
69, 孟四, 投币, 4, 阎五, 1
20, 方四, 白嫖, 17, 施九, -1
43, 周九, 白嫖, 80, 陈六, -1
51, 洪九, 白嫖, 52, 张大, -1
97, 陈二, 帮助, 5, 徐三, 1
11, 陈八, 打电话, 16, 龙四, 1
33, 贺九, 帮助, 36, 施九, 1
36, 施九, 帮助, 90, 王七, 1
94, 薛七, 充电, 8, 段七, 1
21, 彭五, 投币, 1, 萧七, 1
6, 侯五, 欺骗, 87, 汪二, -1
90, 王七, 欺骗, 53, 潘五, -1
10, 任二, 要挟, 76, 余大, -1
95, 毛六, 点赞, 37, 田四, 1
37, 田四, 欺骗, 87, 汪二, -1
22, 尹五, 要挟, 98, 万大, -1
